energy_kev,energy_bin_start_kev,energy_bin_end_kev,s2_bin_000,s2_bin_001,s2_bin_002,s2_bin_003,s2_bin_004,s2_bin_005,s2_bin_006,s2_bin_007,s2_bin_008,s2_bin_009,s2_bin_010,s2_bin_011,s2_bin_012,s2_bin_013,s2_bin_014,s2_bin_015,s2_bin_016,s2_bin_017,s2_bin_018,s2_bin_019,s2_bin_020,s2_bin_021,s2_bin_022,s2_bin_023,s2_bin_024,s2_bin_025,s2_bin_026,s2_bin_027,s2_bin_028,s2_bin_029,s2_bin_030,s2_bin_031,s2_bin_032,s2_bin_033,s2_bin_034,s2_bin_035,s2_bin_036,s2_bin_037,s2_bin_038,s2_bin_039,s2_bin_040,s2_bin_041,s2_bin_042,s2_bin_043,s2_bin_044,s2_bin_045,s2_bin_046,s2_bin_047,s2_bin_048,s2_bin_049,s2_bin_050,s2_bin_051,s2_bin_052,s2_bin_053,s2_bin_054,s2_bin_055,s2_bin_056,s2_bin_057,s2_bin_058,s2_bin_059,s2_bin_060,s2_bin_061,s2_bin_062,s2_bin_063,s2_bin_064,s2_bin_065,s2_bin_066,s2_bin_067,s2_bin_068,s2_bin_069,s2_bin_070,s2_bin_071,s2_bin_072,s2_bin_073,s2_bin_074,s2_bin_075,s2_bin_076,s2_bin_077,s2_bin_078,s2_bin_079,s2_bin_080,s2_bin_081,s2_bin_082,s2_bin_083,s2_bin_084,s2_bin_085,s2_bin_086,s2_bin_087,s2_bin_088,s2_bin_089,s2_bin_090,s2_bin_091,s2_bin_092,s2_bin_093,s2_bin_094,s2_bin_095,s2_bin_096,s2_bin_097,s2_bin_098,s2_bin_099,s2_bin_100,s2_bin_101,s2_bin_102,s2_bin_103,s2_bin_104,s2_bin_105,s2_bin_106,s2_bin_107,s2_bin_108,s2_bin_109,s2_bin_110,s2_bin_111,s2_bin_112,s2_bin_113,s2_bin_114,s2_bin_115,s2_bin_116,s2_bin_117,s2_bin_118,s2_bin_119,s2_bin_120,s2_bin_121,s2_bin_122,s2_bin_123,s2_bin_124,s2_bin_125,s2_bin_126,s2_bin_127,s2_bin_128,s2_bin_129,s2_bin_130,s2_bin_131,s2_bin_132,s2_bin_133,s2_bin_134,s2_bin_135,s2_bin_136,s2_bin_137,s2_bin_138,s2_bin_139,s2_bin_140,s2_bin_141,s2_bin_142,s2_bin_143,s2_bin_144,s2_bin_145,s2_bin_146,s2_bin_147,s2_bin_148,s2_bin_149,s2_bin_150,s2_bin_151,s2_bin_152,s2_bin_153,s2_bin_154,s2_bin_155,s2_bin_156,s2_bin_157,s2_bin_158,s2_bin_159,s2_bin_160,s2_bin_161,s2_bin_162,s2_bin_163,s2_bin_164,s2_bin_165,s2_bin_166,s2_bin_167,s2_bin_168,s2_bin_169,s2_bin_170,s2_bin_171,s2_bin_172,s2_bin_173,s2_bin_174,s2_bin_175,s2_bin_176,s2_bin_177,s2_bin_178,s2_bin_179,s2_bin_180,s2_bin_181,s2_bin_182,s2_bin_183,s2_bin_184,s2_bin_185,s2_bin_186,s2_bin_187,s2_bin_188,s2_bin_189,s2_bin_190,s2_bin_191,s2_bin_192,s2_bin_193,s2_bin_194,s2_bin_195,s2_bin_196,s2_bin_197,s2_bin_198
0.4,0.37434095493010494,0.42488496802771936,1.8331500650572722e-06,1.7896803315057196e-06,2.4545253056302045e-06,2.4260559525630184e-06,3.749492166249209e-06,3.722368444886906e-06,6.082086367552956e-06,6.039528228571266e-06,1.480105801864509e-05,1.465174924042878e-05,2.1067998931300457e-05,2.0724390104325596e-05,2.8634954085848802e-05,2.8006599020299495e-05,3.9730859602462454e-05,3.8468544082325266e-05,4.948644905274027e-05,4.955605728147854e-05,6.21299767609147e-05,5.9270038922666475e-05,7.204817231158344e-05,6.870175616085106e-05,8.070292762234836e-05,7.704425783439999e-05,8.66223327793199e-05,7.759317015721673e-05,8.460080731038515e-05,8.081898580707022e-05,8.718469023734783e-05,8.333518637323633e-05,8.61373505528066e-05,8.146929907310972e-05,8.270883332861694e-05,7.648797315503667e-05,7.538564570407372e-05,7.029040642484626e-05,6.791673601972538e-05,6.322368252640436e-05,6.0524982747211156e-05,5.603970532727263e-05,5.300949776414778e-05,5.0487121956575135e-05,4.727969934901314e-05,4.3528684950901526e-05,4.031006249663718e-05,4.6166276424455054e-05,4.251314113462385e-05,3.866939471414373e-05,3.515815337997512e-05,3.1720790048567564e-05,3.0143966230027296e-05,2.706080747276474e-05,2.4211069466263026e-05,2.1611417422415393e-05,1.9280520229575616e-05,1.70904363898695e-05,1.5113994639495647e-05,1.3279084980995812e-05,1.2350433719977465e-05,1.0784035979520385e-05,9.38294633900697e-06,8.11996754840848e-06,7.013641783846875e-06,6.017974162416225e-06,5.142868482667348e-06,4.371289670554449e-06,3.90371721967306e-06,3.2902147918862983e-06,2.750963341665814e-06,2.2970733074559954e-06,1.9030765852668521e-06,1.5670709684687789e-06,1.283104115516412e-06,1.0427057164594059e-06,8.432771129886984e-07,7.119999322479199e-07,5.665131668285051e-07,4.4761901784696467e-07,3.4968834562061827e-07,2.7185682153539784e-07,2.085497720635827e-07,1.5854742243978995e-07,1.192278847968348e-07,9.363345883535927e-08,6.856451846770114e-08,4.9487808630301057e-08,3.5131437555831e-08,2.4565673038647957e-08,1.684559766954816e-08,1.131229012688484e-08,7.725130095132403e-09,5.2197180865882284e-09,3.257439326547269e-09,1.981185931462015e-09,1.1676492100628531e-09,6.646753651613577e-10,3.7826922573184705e-10,1.99754981370966e-10,1.0078987262642315e-10,5.103606904841859e-11,2.341417826633801e-11,1.0167267228564892e-11,4.322029132900452e-12,1.6627156307853197e-12,6.002743899761986e-13,2.0188137404011459e-13,6.316042390688813e-14,1.828862184076412e-14,5.059446190220106e-15,1.2857827676410557e-15,2.885864964804761e-16,5.903945654093288e-17,1.0958376505397861e-17,1.839457821614451e-18,2.777308927735721e-19,3.887500972210328e-20,4.923580099576357e-21,5.153747635842724e-22,6.465206211855578e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45132,0.42488496802771936,0.47939568074844024,2.0528819998459008e-06,2.017629119144791e-06,2.7994665332688835e-06,2.784263697815871e-06,4.312889116015748e-06,4.30404865772174e-06,7.081647215498507e-06,7.062466275223254e-06,1.7339917894160254e-05,1.722921064865975e-05,2.482779282577903e-05,2.4511914303203758e-05,3.394569240957354e-05,3.3335836789199515e-05,4.7358878785903465e-05,4.607952001565153e-05,5.952819636255334e-05,6.015531478511873e-05,7.568901900443359e-05,7.270199898644881e-05,8.890254360276344e-05,8.540824091023702e-05,0.00010099441593887227,9.714307934013849e-05,0.00010986008660934575,9.958415092462955e-05,0.0001092097454124294,0.00010503015496292685,0.00011398051033576347,0.0001096552971543386,0.00011397055441604608,0.00010851801335336733,0.00011089999657236566,0.00010324661036966603,0.00010253941089659587,9.638838148671827e-05,9.392393049335029e-05,8.820110888664451e-05,8.518271697210594e-05,7.958342370590921e-05,7.596977962692761e-05,7.290472450007291e-05,6.889503762033058e-05,6.400038039162197e-05,5.981416214321101e-05,6.913385029458415e-05,6.426483233021553e-05,5.902007557266233e-05,5.419971879058466e-05,4.9403374960911104e-05,4.73730444764554e-05,4.2987518110748925e-05,3.888482147222473e-05,3.5095604969841904e-05,3.1663905524617825e-05,2.838643514449691e-05,2.5393902805062166e-05,2.257337326591134e-05,2.1228434083190848e-05,1.8765512656621975e-05,1.6535299700727533e-05,1.4496313836249795e-05,1.2688800564035356e-05,1.1036747657504171e-05,9.564400237155086e-06,8.246561799031851e-06,7.465793790550884e-06,6.388707982861117e-06,5.426169645356169e-06,4.605314977092495e-06,3.88064351300022e-06,3.252480848117738e-06,2.712783899710299e-06,2.247650334552946e-06,1.8551774662347883e-06,1.5992319352308059e-06,1.3018412589888867e-06,1.0539294716083023e-06,8.450102139931205e-07,6.754814200479959e-07,5.339378351942865e-07,4.1925234820435283e-07,3.264995352112713e-07,2.6622706177471063e-07,2.031776712620024e-07,1.5340767394845056e-07,1.1439729755611498e-07,8.441391316485381e-08,6.139647076371717e-08,4.397586805229156e-08,3.2230447172467315e-08,2.3521290858890253e-08,1.5981581431643453e-08,1.0669527803463475e-08,6.964325791712817e-09,4.433353956112728e-09,2.851291572785956e-09,1.7209844762021992e-09,1.0046397923177128e-09,5.963737339354074e-10,3.2506566643345987e-10,1.7009851114356473e-10,8.841645921306266e-11,4.2213474650410007e-11,1.9198441014146366e-11,8.256267065855696e-12,3.3523185775531123e-12,1.2783970248881188e-12,4.724397593971948e-13,1.6274474993161032e-13,5.0222678997604554e-14,1.432878495720721e-14,3.762043617046144e-15,9.06165786908881e-16,1.9912055377239728e-16,4.119612857086483e-17,7.8371119118171e-18,1.2747190836421402e-18,1.8652054976568246e-19,2.429996139701509e-20,2.812618770534377e-21,2.8222677543545773e-22,3.650121758680734e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.50922,0.47939568074844024,0.5408998576416266,2.2549315874408253e-06,2.230514234842097e-06,3.1317303566217302e-06,3.1332230858947244e-06,4.861229248074044e-06,4.875291166775851e-06,8.077167960540359e-06,8.08871970538106e-06,1.9885016941305892e-05,1.983102461597201e-05,2.863721971010794e-05,2.837741180974811e-05,3.938410424700321e-05,3.88383841544176e-05,5.5237581708340575e-05,5.401680670727594e-05,7.008276226777617e-05,7.149558563188032e-05,9.024962839243352e-05,8.728489007173913e-05,0.0001073451718868261,0.00010388595127536212,0.00012362560368491817,0.0001197831391993684,0.00013620038836818714,0.00012496864875519013,0.00013779921732490514,0.0001333993258895239,0.00014561163025416648,0.000140991195329525,0.00014733399756744906,0.0001412343108069694,0.0001452962087577956,0.00013615823694172578,0.00013627186840794444,0.00012914454857378363,0.000126908385771802,0.0001202135903976393,0.00011711289334662381,0.00011038920957169296,0.0001063288179462167,0.0001027695436835853,9.799323114634303e-05,9.184411245673766e-05,8.662607707551328e-05,0.00010104218807759558,9.481383982206626e-05,8.791783696335959e-05,8.154693369946632e-05,7.509048313377134e-05,7.26321643842555e-05,6.661314847173917e-05,6.091202844243099e-05,5.557876318551613e-05,5.070220229156935e-05,4.596320823764452e-05,4.158593061680896e-05,3.7394688588824464e-05,3.5544691106954865e-05,3.18020271155592e-05,2.8370765396773967e-05,2.5187599865105147e-05,2.2332103150460557e-05,1.968037750570055e-05,1.7283913596112502e-05,1.5106177273480799e-05,1.3851071533214007e-05,1.202239822659548e-05,1.036088260722469e-05,8.925954187556001e-06,7.637867219426846e-06,6.503517864605341e-06,5.513417486900876e-06,4.6454835624950705e-06,3.901515733973963e-06,3.421633061381723e-06,2.8381566947479598e-06,2.3431749591083734e-06,1.9176712341924915e-06,1.5663883776766536e-06,1.2666677031016953e-06,1.0188527040114437e-06,8.14022144896254e-07,6.817787724070264e-07,5.357790966715893e-07,4.174672844203459e-07,3.220492101936852e-07,2.465170699767016e-07,1.8656945580036473e-07,1.3953049849233016e-07,1.0718911900037983e-07,8.227495837158886e-08,5.912458680519181e-08,4.1965655084294826e-08,2.9289581312552254e-08,2.0062188237421083e-08,1.3979243380481638e-08,9.210274190826067e-09,5.917054543027848e-09,3.900184079155764e-09,2.3831800185633375e-09,1.4124740378791161e-09,8.408229489055102e-10,4.6517625174876413e-10,2.482117701662308e-10,1.2687665997731896e-10,6.206518081281058e-11,2.891308436814422e-11,1.3232039737796497e-11,5.72765321557503e-12,2.2528889881424462e-12,8.30930959456968e-13,2.860158507479549e-13,9.158484532662173e-14,2.7125046917473442e-14,7.668420708896001e-15,2.0249693108237514e-15,4.626058350621871e-16,9.635255446818756e-17,1.8150491710922208e-17,3.0781706436839974e-18,4.687919887979242e-19,6.575188603349708e-20,7.919444323026649e-21,8.829708078925357e-22,8.265365507366503e-23,1.1827019983917378e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.57455,0.5408998576416266,0.6102947267692582,2.42459943842766e-06,2.4132034230308018e-06,3.4293525504142167e-06,3.450355220798369e-06,5.358377407782721e-06,5.39915714237345e-06,9.006554252678799e-06,9.055550053962655e-06,2.2276759415423248e-05,2.2297567119695416e-05,3.226585387832513e-05,3.2093062289453644e-05,4.46308733471552e-05,4.4201299489957945e-05,6.290998906323731e-05,6.183709397035523e-05,8.058045457907804e-05,8.30179962214989e-05,0.00010509017012260514,0.00010233357759123077,0.00012653381570154916,0.00012333984108710093,0.00014766475762902754,0.00014409222482010477,0.00016465954437934076,0.00015296504238410412,0.00016953760935752235,0.00016518604430642718,0.00018133511432831675,0.0001767106666763031,0.00018563608995391832,0.00017916110505077326,0.00018554312014541563,0.00017497774685437743,0.00017648567461570026,0.0001686202623774945,0.00016709578232333277,0.00015964422943732408,0.00015686396603930585,0.00014915341312944866,0.0001449480319640222,0.00014102802233020758,0.0001356767381753371,0.00012829038040387407,0.0001221144434754574,0.00014374201871477407,0.00013615830142686496,0.00012747514237426613,0.00011942280189717206,0.00011108655177396468,0.00010834347880986651,0.00010041894635745438,9.281650731803231e-05,8.560905894949946e-05,7.895994096095831e-05,7.237528215714637e-05,6.622359967261874e-05,6.023385930244936e-05,5.7850872826937066e-05,5.238289073301377e-05,4.73066798532743e-05,4.2525095182442796e-05,3.818484308343008e-05,3.408687631746026e-05,3.0330836747385565e-05,2.6864301370225435e-05,2.4935337197372534e-05,2.1945246666362385e-05,1.918179987397802e-05,1.6765645380144976e-05,1.455953572097094e-05,1.2585588645741165e-05,1.0835336672800475e-05,9.274775544137675e-06,7.91634655634981e-06,7.0523385152697125e-06,5.950586073050551e-06,5.000079743200246e-06,4.167194468884721e-06,3.4684956213299253e-06,2.860102839686615e-06,2.347734821850277e-06,1.9159185547810786e-06,1.6396717373116812e-06,1.319013346677204e-06,1.0534021827804843e-06,8.34130419023166e-07,6.564665826651586e-07,5.117602015395068e-07,3.9506203364527865e-07,3.140157141430784e-07,2.49800710414124e-07,1.867874984722487e-07,1.3841044319213412e-07,1.0122513750674427e-07,7.295197911766327e-08,5.372829494914745e-08,3.760443777913167e-08,2.580682531288764e-08,1.8281546150035514e-08,1.208827024694863e-08,7.810611125900426e-09,5.110121024684991e-09,3.1349127898084176e-09,1.8728723082405166e-09,1.0831518810601234e-09,6.062698876910966e-10,3.2707095639038825e-10,1.755145583380153e-10,9.029372876486539e-11,4.279819181766047e-11,1.929422882371053e-11,8.2358409815579e-12,3.3183948129870086e-12,1.2548749555337154e-12,4.595943585684801e-13,1.597531715949106e-13,4.866279377943048e-14,1.3708127966444427e-14,3.542323218007988e-15,8.358466160489602e-16,1.7966391136942189e-16,3.604707954307617e-17,6.316391331635948e-18,1.0495547674961404e-18,1.4710654708280637e-19,1.8304293043933434e-20,2.010325820534549e-21,2.0030156284870673e-22,1.6738537792490936e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64826,0.6102947267692582,0.6885926262697167,2.546842183766195e-06,2.5498992081446593e-06,3.668223886404684e-06,3.710477291086221e-06,5.764280797184582e-06,5.834154422782826e-06,9.798129915034148e-06,9.889649559588871e-06,2.4329218937112858e-05,2.4440483810180473e-05,3.5440196352840725e-05,3.538446347935346e-05,4.929845023296779e-05,4.903787922251072e-05,6.981046079221948e-05,6.897937167649085e-05,9.028795636465057e-05,9.396771998823265e-05,0.00011922665359865895,0.00011688423077191814,0.00014525582114338788,0.00014258492886349644,0.00017168440768050396,0.0001686824308933018,0.00019363506824906536,0.0001821639666806645,0.00020286935384643926,0.00019891754749192344,0.00021957863128795578,0.00021534846249324823,0.00022738418755405542,0.00022094894542265515,0.00023033991405097172,0.0002185290768879756,0.00022212867824025566,0.00021394984520011533,0.00021378302521226798,0.00020598264353702923,0.00020410654464141255,0.00019574270092137893,0.00019189653163880844,0.00018783619262105483,0.00018231301137288733,0.00017390435496478042,0.00016705414626351777,0.0001984380894211828,0.00018974685023270344,0.00017935716137110842,0.00016970742885687545,0.000159456337448454,0.0001567357304289916,0.00014679850067870256,0.00013713879603201033,0.00012785052435201313,0.00011921440013465982,0.00011047964045460042,0.00010222783230294283,9.404567228840032e-05,9.123255944215873e-05,8.359991156783323e-05,7.64237351736886e-05,6.955393420426928e-05,6.324529039555336e-05,5.718339393964078e-05,5.1547375520389584e-05,4.6261855101808104e-05,4.34513549744305e-05,3.8769103998184516e-05,3.43642293332733e-05,3.0466590801617544e-05,2.6844533463651145e-05,2.355076877140775e-05,2.058350677641184e-05,1.7891716774688785e-05,1.5512421212519118e-05,1.4027265068917712e-05,1.2031648372132197e-05,1.0280951123949353e-05,8.717026129535515e-06,7.384556352773306e-06,6.200546829950135e-06,5.185473382810578e-06,4.313770486441695e-06,3.763054803246423e-06,3.090158963082197e-06,2.521278852361667e-06,2.0414803336510566e-06,1.6445493728112746e-06,1.3137680435747168e-06,1.0406262157202132e-06,8.499642968139226e-07,6.951875470812789e-07,5.360473672548682e-07,4.104719594153954e-07,3.109494069482425e-07,2.327450640066307e-07,1.785605987467976e-07,1.306207643719644e-07,9.404159853638013e-08,7.016610664476477e-08,4.910591166051578e-08,3.375409429475691e-08,2.362547120823116e-08,1.5601628694305664e-08,1.0101336155748557e-08,6.3779345635350645e-09,3.928679246397659e-09,2.35272980028896e-09,1.4148854607159582e-09,8.237895217193754e-10,4.467142325890817e-10,2.330758931337342e-10,1.1656739097544296e-10,5.5746776291292404e-11,2.5362417246056088e-11,1.1332949718392986e-11,4.880019286933738e-12,1.8669963123543353e-12,6.702948536199781e-13,2.2402222677469208e-13,6.937446271807657e-14,1.9857695815865417e-14,5.382853477039333e-15,1.2929534331509266e-15,2.989673502649126e-16,5.913036225687237e-17,1.051964338059865e-17,1.6804867884738167e-18,2.46517703076682e-19,3.1107133062848245e-20,3.452807931244939e-21,3.379215215194127e-22,3.1981283501508944e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73143,0.6885926262697167,0.7769357724309771,2.607671108165957e-06,2.625328131164903e-06,3.822839151460169e-06,3.886231588446819e-06,6.035938217177081e-06,6.134758099053268e-06,1.0369997301204675e-05,1.0505678012261954e-05,2.5828517468771836e-05,2.6038905361088908e-05,3.783626299138707e-05,3.7919626253090503e-05,5.291443164115199e-05,5.286504023119411e-05,7.523624779588496e-05,7.472647012476207e-05,9.824656852697874e-05,0.00010329760726589474,0.0001312892190067657,0.00012954946760045723,0.00016172972954537802,0.00015982038135122094,0.00019346160084521887,0.0001913175751729677,0.0002205005410832361,0.00021004777709496963,0.00023494668684618543,0.00023178098399765653,0.0002572205088163347,0.00025384036292137294,0.0002693265995375027,0.00026345300739302025,0.00027642683355929697,0.00026368026441704113,0.0002700689983512267,0.00026217217185360206,0.0002640833203440027,0.00025652894943180087,0.0002562636071729447,0.0002477954578025738,0.0002449948036184954,0.0002410662090382112,0.00023600108492905333,0.0002270432477540147,0.00022006526679625263,0.0002637411808600938,0.00025452535645899564,0.0002428492276907551,0.00023202812475639823,0.000220154763490844,0.00021793320471907753,0.0002062001304163204,0.00019464080180015242,0.00018335679643525889,0.00017280115551632263,0.0001618649131444432,0.00015142330122637956,0.00014086059887131617,0.00013793102422961665,0.00012787249070172216,0.00011829557287382737,0.0001089693172006897,0.00010030901010357252,9.183184467959689e-05,8.383701454288392e-05,7.621528383253327e-05,7.239231430939619e-05,6.546302401990983e-05,5.8822958270245666e-05,5.288102442019014e-05,4.725814701537562e-05,4.2060932600830336e-05,3.730417228516004e-05,3.291303897959244e-05,2.8972984645445968e-05,2.657379350243732e-05,2.3157234769290307e-05,2.011007103042119e-05,1.7334504591101894e-05,1.4934180121612337e-05,1.2757359890843374e-05,1.0858354282039769e-05,9.197328139391141e-06,8.1657984590469e-06,6.834525309719727e-06,5.686643541139402e-06,4.698400779778069e-06,3.864664011786181e-06,3.154762446614366e-06,2.555568135748184e-06,2.136752176752879e-06,1.788770246402745e-06,1.4151200916661981e-06,1.1132554896695107e-06,8.677270260311783e-07,6.694288010194907e-07,5.303811452432687e-07,4.015598820019909e-07,2.9996728257919816e-07,2.3278132461145433e-07,1.7005033388543637e-07,1.224356803348248e-07,9.010954727003478e-08,6.283903904313977e-08,4.316600201806913e-08,2.906511158331423e-08,1.9199717413772685e-08,1.2405596156745628e-08,8.10640005226268e-09,5.162772386123461e-09,3.0860816567303884e-09,1.7898060042721288e-09,1.0039616151427604e-09,5.43729115295714e-10,2.8305137309830887e-10,1.4632432923708576e-10,7.377742554713587e-11,3.3451551621329255e-11,1.4417916037083547e-11,5.862588866060721e-12,2.239325614058151e-12,8.017436613534809e-13,2.75698686669856e-13,8.52115878558992e-14,2.5723029669942955e-14,6.735027869442497e-15,1.6088064087303624e-15,3.499916304757572e-16,7.09166742627242e-17,1.2539515787178313e-17,1.9830476703598693e-18,2.787899033932188e-19,3.479852847176466e-20,4.050879009996217e-21,3.901221299445097e-22,3.5022170003343225e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82527,0.7769357724309771,0.8766129224370781,2.6007142320368437e-06,2.6321009804030538e-06,3.879136267587989e-06,3.962072068612651e-06,6.149338722837881e-06,6.274915355368984e-06,1.0672770159922831e-05,1.0851219706667198e-05,2.6645003546996426e-05,2.6956304329067966e-05,3.92521299786143e-05,3.948739543730501e-05,5.5175413210295685e-05,5.5365479262878484e-05,7.872587516914645e-05,7.85952054168362e-05,0.00010380020416891241,0.00011025600185501162,0.0001402874178874763,0.00013930206560494037,0.00017461427198915217,0.0001736607459089672,0.00021126205338900064,0.00021021931021383865,0.00024314480609568745,0.0002345018633887804,0.00026334861003947515,0.000261345634426196,0.0002915261823785545,0.00028945651109639817,0.00030852609018226426,0.000303779836664596,0.0003207500983389203,0.0003074261103469055,0.0003172402810790595,0.00031032236490742386,0.00031503991321745796,0.000308449991425281,0.00031056491952415234,0.00030270424581482606,0.000301766774861086,0.00029821750193811437,0.00029442643256167705,0.0002856219509199549,0.00027930266450214395,0.00033766404479906745,0.00032883286510115617,0.00031663419036705956,0.0003054265114567328,0.00029257759044439685,0.00029145042784182085,0.0002785093489597486,0.00026558185631857885,0.000252746649300122,0.0002406991149798777,0.00022784814454721735,0.00021545582711701865,0.00020262716275983305,0.0002001378886083542,0.00018768089634704665,0.0001756698139569054,0.00016375204159876336,0.0001525680916366715,0.00014139745192259006,0.00013070938386613073,0.00012034293274290866,0.00011552454364038455,0.00010585821463167874,9.641192856538276e-05,8.787053891012772e-05,7.963205955181838e-05,7.188954773087574e-05,6.468918708687929e-05,5.792205378603229e-05,5.175964057416278e-05,4.8127344470479215e-05,4.2602290440044136e-05,3.759272752493224e-05,3.293727519211326e-05,2.8853101241765872e-05,2.5070576351877718e-05,2.1713408563505443e-05,1.8722631047844667e-05,1.690929713997846e-05,1.4421394099670917e-05,1.2233718007140217e-05,1.0311247188409668e-05,8.657941931299247e-06,7.219844072149694e-06,5.979471852653047e-06,5.116329536960972e-06,4.380571427440139e-06,3.554445933925186e-06,2.871934631636106e-06,2.30278126707311e-06,1.8308705711767103e-06,1.4981025674803981e-06,1.1742412939830608e-06,9.10640317133522e-07,7.353212794228304e-07,5.615452366726869e-07,4.2442312055775825e-07,3.294353646185124e-07,2.4357963514550693e-07,1.784528189014549e-07,1.2899334420479438e-07,9.21404008889751e-08,6.489317778502777e-08,4.667080936776619e-08,3.300178870441743e-08,2.2131745218308734e-08,1.4563969939538524e-08,9.383797720491684e-09,5.915415971438663e-09,3.6359269847168813e-09,2.2536905016672885e-09,1.3846376088250737e-09,7.790754340484994e-10,4.246292685915436e-10,2.2276851111671086e-10,1.1214075659117395e-10,5.4110571260271134e-11,2.56716452351699e-11,1.1217441137426553e-11,4.9103049269033925e-12,1.9130138268596033e-12,6.981783751060806e-13,2.3837737147039886e-13,7.789104200465102e-14,2.2823337817621918e-14,6.14714867253094e-15,1.5126042458456394e-15,3.394829530331423e-16,7.365510317160064e-17,1.345139044574083e-17,2.2647886463400885e-18,3.2946795741489005e-19,4.2389180118496415e-20,4.8058355055036645e-21,4.709105653753246e-22,4.058361106371899e-23,3.035656705554437e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
